order_item_id,order_id,product_id,seller_id,quantity,price
ITEM_2451,ORD_206,PROD_208,SELL_235,4,23580
ITEM_2452,ORD_72,PROD_742,SELL_275,4,45764
ITEM_2453,ORD_2460,PROD_402,SELL_127,3,7118
ITEM_2454,ORD_954,PROD_658,SELL_133,3,24378
ITEM_2455,ORD_1906,PROD_958,SELL_59,2,45865
ITEM_2456,ORD_571,PROD_823,SELL_193,1,48681
ITEM_2457,ORD_1530,PROD_487,SELL_136,1,18679
ITEM_2458,ORD_2354,PROD_362,SELL_268,1,1745
ITEM_2459,ORD_2287,PROD_383,SELL_44,2,40834
ITEM_2460,ORD_1715,PROD_898,SELL_180,1,22341
ITEM_2461,ORD_2835,PROD_218,SELL_251,3,44856
ITEM_2462,ORD_2962,PROD_629,SELL_47,3,42439
ITEM_2463,ORD_1843,PROD_106,SELL_262,4,14952
ITEM_2464,ORD_1831,PROD_990,SELL_212,3,27226
ITEM_2465,ORD_1070,PROD_483,SELL_240,4,49785
ITEM_2466,ORD_1266,PROD_323,SELL_178,3,44133
ITEM_2467,ORD_2140,PROD_826,SELL_32,3,40782
ITEM_2468,ORD_876,PROD_546,SELL_75,2,39865
ITEM_2469,ORD_348,PROD_913,SELL_243,2,29036
ITEM_2470,ORD_776,PROD_82,SELL_126,4,28519
ITEM_2471,ORD_1058,PROD_28,SELL_119,2,5538
ITEM_2472,ORD_2022,PROD_234,SELL_136,1,19586
ITEM_2473,ORD_282,PROD_253,SELL_152,2,10729
ITEM_2474,ORD_2304,PROD_814,SELL_100,4,18804
ITEM_2475,ORD_2942,PROD_189,SELL_55,3,44491
ITEM_2476,ORD_58,PROD_730,SELL_289,2,39179
ITEM_2477,ORD_381,PROD_805,SELL_167,4,9565
ITEM_2478,ORD_700,PROD_289,SELL_69,1,33887
ITEM_2479,ORD_423,PROD_577,SELL_199,3,22191
ITEM_2480,ORD_858,PROD_492,SELL_101,4,18279
ITEM_2481,ORD_1869,PROD_975,SELL_179,3,23511
ITEM_2482,ORD_2301,PROD_913,SELL_182,3,8998
ITEM_2483,ORD_1790,PROD_200,SELL_64,2,45690
ITEM_2484,ORD_1846,PROD_182,SELL_212,2,44822
ITEM_2485,ORD_2799,PROD_242,SELL_40,1,13527
ITEM_2486,ORD_2909,PROD_146,SELL_41,2,34927
ITEM_2487,ORD_2228,PROD_325,SELL_145,1,24548
ITEM_2488,ORD_1875,PROD_265,SELL_218,1,40334
ITEM_2489,ORD_752,PROD_798,SELL_282,2,45266
ITEM_2490,ORD_426,PROD_168,SELL_177,1,33322
ITEM_2491,ORD_1971,PROD_687,SELL_81,3,1231
ITEM_2492,ORD_1048,PROD_958,SELL_230,2,7695
ITEM_2493,ORD_148,PROD_931,SELL_105,1,25585
ITEM_2494,ORD_2569,PROD_146,SELL_218,4,44512
ITEM_2495,ORD_2888,PROD_763,SELL_263,2,40316
ITEM_2496,ORD_998,PROD_645,SELL_61,4,12035
ITEM_2497,ORD_1889,PROD_512,SELL_241,1,37274
ITEM_2498,ORD_1683,PROD_431,SELL_81,2,40036
ITEM_2499,ORD_1252,PROD_764,SELL_34,3,34566
ITEM_2500,ORD_1658,PROD_568,SELL_142,2,19190
ITEM_2501,ORD_1260,PROD_244,SELL_173,2,37618
ITEM_2502,ORD_1397,PROD_795,SELL_102,4,5478
ITEM_2503,ORD_362,PROD_869,SELL_60,4,34484
ITEM_2504,ORD_1054,PROD_303,SELL_256,3,32123
ITEM_2505,ORD_1045,PROD_853,SELL_275,2,36736
ITEM_2506,ORD_1975,PROD_205,SELL_102,1,19623
ITEM_2507,ORD_9,PROD_658,SELL_293,2,15411
ITEM_2508,ORD_1875,PROD_81,SELL_113,1,41521
ITEM_2509,ORD_2949,PROD_341,SELL_42,2,18587
ITEM_2510,ORD_2782,PROD_301,SELL_121,3,31344
ITEM_2511,ORD_1305,PROD_703,SELL_152,2,36926
ITEM_2512,ORD_2469,PROD_853,SELL_159,3,39583
ITEM_2513,ORD_2557,PROD_428,SELL_175,3,43503
ITEM_2514,ORD_2019,PROD_470,SELL_240,1,10599
ITEM_2515,ORD_1180,PROD_139,SELL_186,4,26387
ITEM_2516,ORD_784,PROD_837,SELL_153,4,47713
ITEM_2517,ORD_2051,PROD_824,SELL_205,2,13677
ITEM_2518,ORD_1641,PROD_204,SELL_229,2,28841
ITEM_2519,ORD_2046,PROD_770,SELL_53,2,41559
ITEM_2520,ORD_149,PROD_239,SELL_252,4,17373
ITEM_2521,ORD_892,PROD_729,SELL_9,4,21063
ITEM_2522,ORD_10,PROD_143,SELL_257,2,16078
ITEM_2523,ORD_453,PROD_808,SELL_244,4,5595
ITEM_2524,ORD_1873,PROD_279,SELL_227,4,49830
ITEM_2525,ORD_764,PROD_91,SELL_11,1,8403
ITEM_2526,ORD_538,PROD_617,SELL_58,2,18515
ITEM_2527,ORD_1136,PROD_630,SELL_57,4,22880
ITEM_2528,ORD_564,PROD_556,SELL_105,1,22521
ITEM_2529,ORD_2412,PROD_313,SELL_115,1,15403
ITEM_2530,ORD_1211,PROD_22,SELL_258,3,4539
ITEM_2531,ORD_1231,PROD_783,SELL_80,4,15057
ITEM_2532,ORD_2664,PROD_474,SELL_126,3,9312
ITEM_2533,ORD_1913,PROD_662,SELL_34,2,11287
ITEM_2534,ORD_2947,PROD_672,SELL_250,1,1494
ITEM_2535,ORD_719,PROD_43,SELL_90,4,22090
ITEM_2536,ORD_607,PROD_333,SELL_292,1,20399
ITEM_2537,ORD_2963,PROD_795,SELL_19,2,27928
ITEM_2538,ORD_2871,PROD_782,SELL_38,1,20950
ITEM_2539,ORD_1950,PROD_447,SELL_160,3,14173
ITEM_2540,ORD_680,PROD_975,SELL_223,1,20225
ITEM_2541,ORD_317,PROD_76,SELL_260,1,34036
ITEM_2542,ORD_2055,PROD_117,SELL_227,3,45558
ITEM_2543,ORD_1876,PROD_380,SELL_105,3,49693
ITEM_2544,ORD_103,PROD_773,SELL_187,1,44813
ITEM_2545,ORD_846,PROD_571,SELL_229,4,23873
ITEM_2546,ORD_2721,PROD_29,SELL_172,2,4953
ITEM_2547,ORD_1061,PROD_63,SELL_292,3,22551
ITEM_2548,ORD_106,PROD_467,SELL_195,3,19980
ITEM_2549,ORD_1364,PROD_438,SELL_172,1,30238
ITEM_2550,ORD_2568,PROD_723,SELL_218,1,28867
ITEM_2551,ORD_2639,PROD_579,SELL_290,3,9797
ITEM_2552,ORD_23,PROD_832,SELL_69,3,26176
ITEM_2553,ORD_772,PROD_49,SELL_236,1,25404
ITEM_2554,ORD_941,PROD_944,SELL_34,3,24055
ITEM_2555,ORD_1336,PROD_941,SELL_211,3,41591
ITEM_2556,ORD_1943,PROD_2,SELL_108,4,25139
ITEM_2557,ORD_2011,PROD_479,SELL_187,2,28322
ITEM_2558,ORD_429,PROD_181,SELL_9,1,7038
ITEM_2559,ORD_2161,PROD_450,SELL_259,3,40246
ITEM_2560,ORD_861,PROD_808,SELL_95,1,36174
ITEM_2561,ORD_2193,PROD_614,SELL_158,1,6035
ITEM_2562,ORD_1608,PROD_337,SELL_51,1,11176
ITEM_2563,ORD_2595,PROD_439,SELL_62,2,27033
ITEM_2564,ORD_1933,PROD_166,SELL_232,2,18231
ITEM_2565,ORD_1558,PROD_418,SELL_156,2,19525
ITEM_2566,ORD_2009,PROD_981,SELL_242,3,20782
ITEM_2567,ORD_2708,PROD_74,SELL_158,4,23489
ITEM_2568,ORD_672,PROD_494,SELL_141,1,39286
ITEM_2569,ORD_1442,PROD_136,SELL_292,1,1353
ITEM_2570,ORD_2350,PROD_386,SELL_161,4,9821
ITEM_2571,ORD_1550,PROD_566,SELL_181,1,42573
ITEM_2572,ORD_1523,PROD_886,SELL_164,3,8442
ITEM_2573,ORD_1904,PROD_44,SELL_142,2,43975
ITEM_2574,ORD_2910,PROD_779,SELL_141,1,24093
ITEM_2575,ORD_127,PROD_52,SELL_11,3,27322
ITEM_2576,ORD_249,PROD_584,SELL_280,4,6403
ITEM_2577,ORD_1003,PROD_719,SELL_7,3,26678
ITEM_2578,ORD_504,PROD_63,SELL_295,4,44342
ITEM_2579,ORD_2433,PROD_198,SELL_152,1,28384
ITEM_2580,ORD_1652,PROD_791,SELL_94,3,46420
ITEM_2581,ORD_724,PROD_688,SELL_202,4,34389
ITEM_2582,ORD_160,PROD_809,SELL_121,3,17967
ITEM_2583,ORD_2586,PROD_827,SELL_221,4,4878
ITEM_2584,ORD_1896,PROD_275,SELL_12,2,6167
ITEM_2585,ORD_1322,PROD_726,SELL_163,4,4545
ITEM_2586,ORD_891,PROD_116,SELL_249,2,31086
ITEM_2587,ORD_2067,PROD_977,SELL_93,3,30520
ITEM_2588,ORD_2032,PROD_926,SELL_57,4,599
ITEM_2589,ORD_2796,PROD_586,SELL_196,4,7627
ITEM_2590,ORD_1974,PROD_474,SELL_279,2,20071
ITEM_2591,ORD_2909,PROD_701,SELL_146,4,22137
ITEM_2592,ORD_1944,PROD_678,SELL_299,3,48770
ITEM_2593,ORD_2091,PROD_590,SELL_4,2,27702
ITEM_2594,ORD_2288,PROD_710,SELL_195,3,36656
ITEM_2595,ORD_587,PROD_370,SELL_156,1,49212
ITEM_2596,ORD_968,PROD_57,SELL_165,2,33398
ITEM_2597,ORD_815,PROD_302,SELL_183,4,35568
ITEM_2598,ORD_2163,PROD_288,SELL_173,1,35306
ITEM_2599,ORD_50,PROD_793,SELL_262,3,10499
ITEM_2600,ORD_1799,PROD_534,SELL_39,2,31524
ITEM_2601,ORD_1624,PROD_475,SELL_5,4,31704
ITEM_2602,ORD_2072,PROD_248,SELL_260,1,24457
ITEM_2603,ORD_1819,PROD_629,SELL_179,4,8668
ITEM_2604,ORD_97,PROD_550,SELL_180,1,19011
ITEM_2605,ORD_1760,PROD_64,SELL_162,4,10945
ITEM_2606,ORD_1032,PROD_403,SELL_289,4,26274
ITEM_2607,ORD_1055,PROD_860,SELL_96,3,21622
ITEM_2608,ORD_1875,PROD_30,SELL_147,3,34092
ITEM_2609,ORD_2671,PROD_599,SELL_215,2,37773
ITEM_2610,ORD_752,PROD_111,SELL_69,2,11087
ITEM_2611,ORD_2522,PROD_858,SELL_126,3,9103
ITEM_2612,ORD_711,PROD_45,SELL_268,3,31264
ITEM_2613,ORD_2456,PROD_41,SELL_15,4,6293
ITEM_2614,ORD_2855,PROD_811,SELL_139,2,5630
ITEM_2615,ORD_153,PROD_123,SELL_286,3,42133
ITEM_2616,ORD_1038,PROD_126,SELL_260,3,38293
ITEM_2617,ORD_925,PROD_503,SELL_38,2,2309
ITEM_2618,ORD_1980,PROD_704,SELL_89,1,37189
ITEM_2619,ORD_2548,PROD_987,SELL_219,3,373
ITEM_2620,ORD_2582,PROD_807,SELL_300,1,25169
ITEM_2621,ORD_1025,PROD_703,SELL_22,4,43359
ITEM_2622,ORD_2778,PROD_183,SELL_185,2,44392
ITEM_2623,ORD_1488,PROD_785,SELL_60,3,21484
ITEM_2624,ORD_1172,PROD_738,SELL_210,3,21710
ITEM_2625,ORD_331,PROD_971,SELL_107,3,16448
ITEM_2626,ORD_723,PROD_593,SELL_199,2,13610
ITEM_2627,ORD_610,PROD_336,SELL_113,1,10638
ITEM_2628,ORD_2908,PROD_689,SELL_75,3,47722
ITEM_2629,ORD_70,PROD_455,SELL_132,2,20956
ITEM_2630,ORD_2179,PROD_361,SELL_139,1,23517
ITEM_2631,ORD_2573,PROD_905,SELL_229,4,47621
ITEM_2632,ORD_2581,PROD_367,SELL_230,1,13857
ITEM_2633,ORD_685,PROD_386,SELL_203,3,7694
ITEM_2634,ORD_1214,PROD_68,SELL_7,4,14977
ITEM_2635,ORD_1318,PROD_535,SELL_110,3,12100
ITEM_2636,ORD_1127,PROD_474,SELL_168,2,38196
ITEM_2637,ORD_675,PROD_591,SELL_18,2,4800
ITEM_2638,ORD_2159,PROD_553,SELL_90,2,17114
ITEM_2639,ORD_194,PROD_695,SELL_99,4,32787
ITEM_2640,ORD_2768,PROD_872,SELL_297,1,6225
ITEM_2641,ORD_486,PROD_417,SELL_263,4,7249
ITEM_2642,ORD_45,PROD_359,SELL_40,2,22063
ITEM_2643,ORD_355,PROD_945,SELL_173,3,49468
ITEM_2644,ORD_531,PROD_212,SELL_209,2,31802
ITEM_2645,ORD_169,PROD_678,SELL_163,2,36274
ITEM_2646,ORD_1475,PROD_535,SELL_249,2,36330
ITEM_2647,ORD_898,PROD_126,SELL_22,1,6432
ITEM_2648,ORD_2705,PROD_33,SELL_108,4,30939
ITEM_2649,ORD_275,PROD_103,SELL_233,3,22930
ITEM_2650,ORD_1596,PROD_523,SELL_17,1,24084
ITEM_2651,ORD_697,PROD_33,SELL_164,1,15305
ITEM_2652,ORD_1957,PROD_660,SELL_180,1,26676
ITEM_2653,ORD_2287,PROD_158,SELL_153,2,28994
ITEM_2654,ORD_2353,PROD_43,SELL_104,3,28668
ITEM_2655,ORD_250,PROD_657,SELL_234,3,19723
ITEM_2656,ORD_2794,PROD_253,SELL_219,4,5410
ITEM_2657,ORD_1428,PROD_360,SELL_13,4,26929
ITEM_2658,ORD_2255,PROD_979,SELL_82,2,29164
ITEM_2659,ORD_1621,PROD_319,SELL_145,4,14275
ITEM_2660,ORD_2461,PROD_733,SELL_199,2,43773
ITEM_2661,ORD_1067,PROD_607,SELL_128,2,19490
ITEM_2662,ORD_2400,PROD_994,SELL_237,4,28112
ITEM_2663,ORD_1221,PROD_230,SELL_54,2,27448
ITEM_2664,ORD_246,PROD_314,SELL_139,2,32913
ITEM_2665,ORD_2685,PROD_768,SELL_30,2,23416
ITEM_2666,ORD_1207,PROD_528,SELL_249,2,14763
ITEM_2667,ORD_20,PROD_447,SELL_115,2,21310
ITEM_2668,ORD_2885,PROD_376,SELL_34,2,34155
ITEM_2669,ORD_2213,PROD_70,SELL_287,1,29019
ITEM_2670,ORD_2439,PROD_472,SELL_165,3,20494
ITEM_2671,ORD_1358,PROD_939,SELL_88,4,49979
ITEM_2672,ORD_1705,PROD_755,SELL_91,2,1594
ITEM_2673,ORD_986,PROD_573,SELL_152,4,18699
ITEM_2674,ORD_745,PROD_224,SELL_255,1,38567
ITEM_2675,ORD_1463,PROD_32,SELL_179,2,46683
ITEM_2676,ORD_469,PROD_950,SELL_48,4,29179
ITEM_2677,ORD_2751,PROD_8,SELL_104,1,13280
ITEM_2678,ORD_74,PROD_423,SELL_79,4,47810
ITEM_2679,ORD_2682,PROD_20,SELL_299,2,27321
ITEM_2680,ORD_151,PROD_859,SELL_32,2,36348
ITEM_2681,ORD_2453,PROD_336,SELL_289,2,9285
ITEM_2682,ORD_1642,PROD_501,SELL_264,3,45687
ITEM_2683,ORD_1670,PROD_161,SELL_7,2,23614
ITEM_2684,ORD_2857,PROD_460,SELL_79,1,1948
ITEM_2685,ORD_1288,PROD_890,SELL_236,4,834
ITEM_2686,ORD_2530,PROD_793,SELL_222,3,40966
ITEM_2687,ORD_586,PROD_749,SELL_25,2,23522
ITEM_2688,ORD_2264,PROD_683,SELL_75,1,34611
ITEM_2689,ORD_2643,PROD_173,SELL_157,2,22308
ITEM_2690,ORD_1926,PROD_708,SELL_176,4,27553
ITEM_2691,ORD_2253,PROD_894,SELL_254,4,37875
ITEM_2692,ORD_970,PROD_586,SELL_224,2,45938
ITEM_2693,ORD_2133,PROD_387,SELL_200,2,10010
ITEM_2694,ORD_1082,PROD_651,SELL_53,2,3290
ITEM_2695,ORD_449,PROD_710,SELL_193,4,12872
ITEM_2696,ORD_1270,PROD_56,SELL_193,2,38568
ITEM_2697,ORD_2601,PROD_735,SELL_169,4,7991
ITEM_2698,ORD_334,PROD_583,SELL_67,1,3442
ITEM_2699,ORD_1827,PROD_993,SELL_280,1,8187
ITEM_2700,ORD_2847,PROD_904,SELL_262,4,9771
ITEM_2701,ORD_2822,PROD_641,SELL_196,2,6787
ITEM_2702,ORD_2668,PROD_610,SELL_240,4,42389
ITEM_2703,ORD_899,PROD_529,SELL_2,3,6606
ITEM_2704,ORD_2151,PROD_876,SELL_247,3,27311
ITEM_2705,ORD_2587,PROD_768,SELL_186,4,47336
ITEM_2706,ORD_2303,PROD_289,SELL_30,2,8296
ITEM_2707,ORD_2064,PROD_627,SELL_9,3,43453
ITEM_2708,ORD_674,PROD_818,SELL_151,3,45282
ITEM_2709,ORD_1575,PROD_880,SELL_38,1,18429
ITEM_2710,ORD_495,PROD_33,SELL_189,4,45051
ITEM_2711,ORD_975,PROD_369,SELL_157,4,29058
ITEM_2712,ORD_1766,PROD_204,SELL_64,3,26764
ITEM_2713,ORD_1058,PROD_940,SELL_150,1,25851
ITEM_2714,ORD_2779,PROD_542,SELL_296,3,14397
ITEM_2715,ORD_1212,PROD_697,SELL_215,2,3898
ITEM_2716,ORD_2036,PROD_289,SELL_227,2,23656
ITEM_2717,ORD_1332,PROD_244,SELL_23,1,45719
ITEM_2718,ORD_1795,PROD_911,SELL_19,4,45753
ITEM_2719,ORD_2002,PROD_877,SELL_250,3,46430
ITEM_2720,ORD_1781,PROD_690,SELL_122,1,18022
ITEM_2721,ORD_1170,PROD_167,SELL_207,3,48896
ITEM_2722,ORD_2310,PROD_349,SELL_232,3,25992
ITEM_2723,ORD_2128,PROD_995,SELL_102,2,44051
ITEM_2724,ORD_868,PROD_361,SELL_18,1,16139
ITEM_2725,ORD_1603,PROD_507,SELL_133,2,40075
ITEM_2726,ORD_457,PROD_442,SELL_108,2,17520
ITEM_2727,ORD_151,PROD_419,SELL_222,4,22105
ITEM_2728,ORD_1252,PROD_855,SELL_230,2,26175
ITEM_2729,ORD_1149,PROD_474,SELL_223,1,44626
ITEM_2730,ORD_1469,PROD_869,SELL_45,3,1659
ITEM_2731,ORD_2770,PROD_876,SELL_245,2,49362
ITEM_2732,ORD_2162,PROD_728,SELL_69,2,40183
ITEM_2733,ORD_1721,PROD_619,SELL_38,1,33870
ITEM_2734,ORD_466,PROD_679,SELL_230,4,39579
ITEM_2735,ORD_1800,PROD_626,SELL_10,2,38766
ITEM_2736,ORD_2175,PROD_322,SELL_197,2,46818
ITEM_2737,ORD_2430,PROD_838,SELL_199,1,48302
ITEM_2738,ORD_545,PROD_796,SELL_288,3,28819
ITEM_2739,ORD_93,PROD_824,SELL_50,1,5888
ITEM_2740,ORD_1371,PROD_374,SELL_188,2,41213
ITEM_2741,ORD_1647,PROD_898,SELL_64,1,33979
ITEM_2742,ORD_892,PROD_277,SELL_249,1,10465
ITEM_2743,ORD_2132,PROD_210,SELL_117,1,9769
ITEM_2744,ORD_1039,PROD_665,SELL_194,4,30672
ITEM_2745,ORD_230,PROD_997,SELL_293,4,30979
ITEM_2746,ORD_2654,PROD_801,SELL_105,1,26434
ITEM_2747,ORD_711,PROD_365,SELL_269,4,38445
ITEM_2748,ORD_536,PROD_883,SELL_92,1,14113
ITEM_2749,ORD_1814,PROD_810,SELL_252,4,22272
ITEM_2750,ORD_1223,PROD_195,SELL_211,4,47519
ITEM_2751,ORD_1176,PROD_604,SELL_233,1,30591
ITEM_2752,ORD_498,PROD_588,SELL_237,3,24251
ITEM_2753,ORD_882,PROD_216,SELL_169,3,48896
ITEM_2754,ORD_1231,PROD_541,SELL_106,2,3055
ITEM_2755,ORD_935,PROD_845,SELL_216,1,726
ITEM_2756,ORD_911,PROD_847,SELL_54,4,40041
ITEM_2757,ORD_987,PROD_886,SELL_162,1,39979
ITEM_2758,ORD_1047,PROD_866,SELL_280,3,17589
ITEM_2759,ORD_1277,PROD_738,SELL_157,3,36327
ITEM_2760,ORD_149,PROD_836,SELL_49,3,25245
ITEM_2761,ORD_1445,PROD_832,SELL_185,2,22758
ITEM_2762,ORD_2909,PROD_290,SELL_35,4,37687
ITEM_2763,ORD_1236,PROD_540,SELL_150,4,48072
ITEM_2764,ORD_1711,PROD_456,SELL_225,2,24614
ITEM_2765,ORD_1375,PROD_32,SELL_126,1,3283
ITEM_2766,ORD_163,PROD_250,SELL_233,2,30884
ITEM_2767,ORD_979,PROD_645,SELL_245,1,25439
ITEM_2768,ORD_2068,PROD_595,SELL_11,3,27648
ITEM_2769,ORD_555,PROD_259,SELL_188,2,8100
ITEM_2770,ORD_432,PROD_289,SELL_280,1,31818
ITEM_2771,ORD_1707,PROD_24,SELL_130,1,41009
ITEM_2772,ORD_264,PROD_164,SELL_80,2,4052
ITEM_2773,ORD_2598,PROD_186,SELL_231,4,24475
ITEM_2774,ORD_901,PROD_659,SELL_229,1,37442
ITEM_2775,ORD_1231,PROD_117,SELL_93,1,29010
ITEM_2776,ORD_1995,PROD_18,SELL_206,2,27872
ITEM_2777,ORD_2086,PROD_261,SELL_103,1,3423
ITEM_2778,ORD_185,PROD_107,SELL_272,1,44571
ITEM_2779,ORD_1996,PROD_212,SELL_1,4,34130
ITEM_2780,ORD_914,PROD_722,SELL_158,2,6191
ITEM_2781,ORD_1450,PROD_706,SELL_41,2,39435
ITEM_2782,ORD_2375,PROD_696,SELL_52,4,28596
ITEM_2783,ORD_1685,PROD_883,SELL_222,3,7925
ITEM_2784,ORD_1999,PROD_592,SELL_105,1,36025
ITEM_2785,ORD_2628,PROD_877,SELL_46,2,46282
ITEM_2786,ORD_703,PROD_735,SELL_253,1,46444
ITEM_2787,ORD_2675,PROD_521,SELL_225,1,15404
ITEM_2788,ORD_1544,PROD_414,SELL_143,4,1669
ITEM_2789,ORD_2143,PROD_727,SELL_144,1,918
ITEM_2790,ORD_2885,PROD_930,SELL_207,3,41709
ITEM_2791,ORD_1070,PROD_644,SELL_292,4,42079
ITEM_2792,ORD_1941,PROD_68,SELL_154,2,44219
ITEM_2793,ORD_117,PROD_297,SELL_53,2,17414
ITEM_2794,ORD_904,PROD_336,SELL_20,1,45905
ITEM_2795,ORD_2808,PROD_929,SELL_96,3,45566
ITEM_2796,ORD_1371,PROD_949,SELL_165,3,22529
ITEM_2797,ORD_762,PROD_846,SELL_275,2,17152
ITEM_2798,ORD_2168,PROD_400,SELL_247,1,8805
ITEM_2799,ORD_2971,PROD_764,SELL_286,4,22379
ITEM_2800,ORD_749,PROD_491,SELL_138,2,19998
ITEM_2801,ORD_2498,PROD_805,SELL_7,1,13433
ITEM_2802,ORD_2238,PROD_523,SELL_267,2,28143
ITEM_2803,ORD_2313,PROD_282,SELL_293,4,49177
ITEM_2804,ORD_69,PROD_344,SELL_235,3,49767
ITEM_2805,ORD_2081,PROD_262,SELL_231,2,16805
ITEM_2806,ORD_2829,PROD_267,SELL_215,1,39857
ITEM_2807,ORD_208,PROD_294,SELL_172,1,8621
ITEM_2808,ORD_1713,PROD_387,SELL_259,2,47392
ITEM_2809,ORD_952,PROD_124,SELL_146,2,28304
ITEM_2810,ORD_728,PROD_505,SELL_147,4,21046
ITEM_2811,ORD_786,PROD_27,SELL_158,4,49358
ITEM_2812,ORD_1689,PROD_789,SELL_142,1,14614
ITEM_2813,ORD_562,PROD_503,SELL_106,4,30430
ITEM_2814,ORD_1792,PROD_300,SELL_168,2,6154
ITEM_2815,ORD_1669,PROD_523,SELL_209,3,3362
ITEM_2816,ORD_545,PROD_279,SELL_232,2,45962
ITEM_2817,ORD_1364,PROD_516,SELL_194,1,23990
ITEM_2818,ORD_231,PROD_484,SELL_212,4,37623
ITEM_2819,ORD_1744,PROD_742,SELL_129,3,306
ITEM_2820,ORD_1472,PROD_307,SELL_134,2,6903
ITEM_2821,ORD_2785,PROD_198,SELL_28,3,19617
ITEM_2822,ORD_924,PROD_95,SELL_2,4,17121
ITEM_2823,ORD_450,PROD_616,SELL_2,1,42132
ITEM_2824,ORD_2868,PROD_866,SELL_250,1,8155
ITEM_2825,ORD_1808,PROD_208,SELL_56,2,28728
ITEM_2826,ORD_169,PROD_511,SELL_126,4,35846
ITEM_2827,ORD_979,PROD_857,SELL_106,1,427
ITEM_2828,ORD_129,PROD_570,SELL_90,3,36013
ITEM_2829,ORD_2268,PROD_861,SELL_1,3,41044
ITEM_2830,ORD_1866,PROD_197,SELL_270,1,47421
ITEM_2831,ORD_1798,PROD_766,SELL_216,3,6052
ITEM_2832,ORD_1725,PROD_636,SELL_135,4,21922
ITEM_2833,ORD_2773,PROD_130,SELL_142,2,20713
ITEM_2834,ORD_1111,PROD_51,SELL_281,1,45367
ITEM_2835,ORD_2861,PROD_581,SELL_215,3,10066
ITEM_2836,ORD_1035,PROD_824,SELL_282,4,40053
ITEM_2837,ORD_2326,PROD_434,SELL_54,2,49081
ITEM_2838,ORD_288,PROD_899,SELL_149,3,10685
ITEM_2839,ORD_1895,PROD_433,SELL_229,3,27427
ITEM_2840,ORD_2851,PROD_946,SELL_111,4,36450
ITEM_2841,ORD_332,PROD_56,SELL_30,1,7204
ITEM_2842,ORD_499,PROD_737,SELL_9,3,29899
ITEM_2843,ORD_2277,PROD_841,SELL_185,1,42092
ITEM_2844,ORD_377,PROD_61,SELL_68,4,33874
ITEM_2845,ORD_1469,PROD_716,SELL_44,1,18641
ITEM_2846,ORD_2515,PROD_520,SELL_37,3,4717
ITEM_2847,ORD_493,PROD_637,SELL_15,2,45113
ITEM_2848,ORD_2820,PROD_467,SELL_86,2,8746
ITEM_2849,ORD_1209,PROD_794,SELL_210,3,20000
ITEM_2850,ORD_2772,PROD_8,SELL_208,3,40177
ITEM_2851,ORD_2447,PROD_723,SELL_112,2,38750
ITEM_2852,ORD_164,PROD_594,SELL_109,4,36100
ITEM_2853,ORD_1912,PROD_526,SELL_53,4,581
ITEM_2854,ORD_1764,PROD_652,SELL_123,1,27864
ITEM_2855,ORD_2088,PROD_547,SELL_65,4,44879
ITEM_2856,ORD_291,PROD_450,SELL_118,4,24512
ITEM_2857,ORD_24,PROD_771,SELL_85,3,6866
ITEM_2858,ORD_295,PROD_339,SELL_211,3,19350
ITEM_2859,ORD_1737,PROD_648,SELL_13,4,34627
ITEM_2860,ORD_2480,PROD_751,SELL_274,2,43502
ITEM_2861,ORD_2595,PROD_639,SELL_214,1,34184
ITEM_2862,ORD_2911,PROD_976,SELL_38,2,22838
ITEM_2863,ORD_419,PROD_380,SELL_260,4,10103
ITEM_2864,ORD_1416,PROD_313,SELL_260,4,10723
ITEM_2865,ORD_1671,PROD_35,SELL_215,1,32883
ITEM_2866,ORD_1315,PROD_599,SELL_129,2,19943
ITEM_2867,ORD_2111,PROD_607,SELL_79,4,17547
ITEM_2868,ORD_925,PROD_334,SELL_86,3,9515
ITEM_2869,ORD_759,PROD_404,SELL_187,3,30836
ITEM_2870,ORD_813,PROD_157,SELL_211,3,860
ITEM_2871,ORD_837,PROD_9,SELL_161,2,30447
ITEM_2872,ORD_2724,PROD_430,SELL_286,3,11822
ITEM_2873,ORD_1349,PROD_644,SELL_240,2,38679
ITEM_2874,ORD_2300,PROD_303,SELL_187,2,5076
ITEM_2875,ORD_528,PROD_81,SELL_122,3,6700
ITEM_2876,ORD_235,PROD_86,SELL_272,3,3700
ITEM_2877,ORD_2301,PROD_177,SELL_98,1,1953
ITEM_2878,ORD_2574,PROD_781,SELL_160,1,15841
ITEM_2879,ORD_601,PROD_698,SELL_247,1,49803
ITEM_2880,ORD_2458,PROD_752,SELL_111,2,32930
ITEM_2881,ORD_1896,PROD_524,SELL_208,1,22268
ITEM_2882,ORD_236,PROD_337,SELL_219,3,37651
ITEM_2883,ORD_2036,PROD_372,SELL_80,3,18016
ITEM_2884,ORD_1072,PROD_685,SELL_257,2,46908
ITEM_2885,ORD_1063,PROD_375,SELL_216,4,10918
ITEM_2886,ORD_1361,PROD_55,SELL_257,4,2932
ITEM_2887,ORD_734,PROD_725,SELL_34,3,33662
ITEM_2888,ORD_2464,PROD_833,SELL_189,1,34230
ITEM_2889,ORD_1571,PROD_344,SELL_95,2,38310
ITEM_2890,ORD_1544,PROD_603,SELL_163,2,19281
ITEM_2891,ORD_962,PROD_890,SELL_68,3,38351
