order_id,order_date,customer_id,payment_type,order_status,order_amount
ORD_872,2025-03-06,CUST_380,Credit Card,Shipped,22932
ORD_873,2025-05-09,CUST_1758,Credit Card,Shipped,57637
ORD_874,2025-06-27,CUST_295,Net Banking,Returned,23105
ORD_875,2024-04-29,CUST_698,UPI,Shipped,7261
ORD_876,2025-05-04,CUST_1151,COD,Canceled,15937
ORD_877,2024-09-24,CUST_845,COD,Shipped,28405
ORD_878,2024-12-26,CUST_1563,UPI,Returned,25870
ORD_879,2024-11-24,CUST_64,COD,Shipped,18167
ORD_880,2024-11-21,CUST_630,Debit Card,Delivered,35439
ORD_881,2025-09-22,CUST_1221,Net Banking,Canceled,25043
ORD_882,2024-03-05,CUST_1150,UPI,Processing,45384
ORD_883,2024-01-27,CUST_1280,Credit Card,Shipped,32157
ORD_884,2025-01-11,CUST_282,COD,Delivered,18186
ORD_885,2024-06-22,CUST_1494,Credit Card,Processing,36242
ORD_886,2025-11-04,CUST_842,COD,Delivered,42361
ORD_887,2024-11-11,CUST_1131,Net Banking,Returned,13975
ORD_888,2024-08-23,CUST_1329,Credit Card,Delivered,20470
ORD_889,2024-05-20,CUST_1749,Credit Card,Canceled,36847
ORD_890,2024-07-11,CUST_658,Net Banking,Processing,38969
ORD_891,2024-07-21,CUST_1825,UPI,Canceled,4249
ORD_892,2025-01-26,CUST_1583,UPI,Processing,10268
ORD_893,2025-06-30,CUST_1530,Debit Card,Delivered,22469
ORD_894,2024-02-18,CUST_1243,Debit Card,Canceled,7225
ORD_895,2025-10-06,CUST_1861,Net Banking,Processing,50230
ORD_896,2025-07-14,CUST_524,Debit Card,Processing,45740
ORD_897,2023-12-01,CUST_506,UPI,Delivered,44177
ORD_898,2024-01-30,CUST_1477,COD,Delivered,31792
ORD_899,2024-05-02,CUST_1363,Debit Card,Returned,48271
ORD_900,2024-10-23,CUST_39,UPI,Returned,47560
ORD_901,2024-09-04,CUST_807,Credit Card,Shipped,18151
ORD_902,2024-02-20,CUST_1864,COD,Returned,25104
ORD_903,2025-03-05,CUST_1836,Net Banking,Delivered,9927
ORD_904,2024-12-14,CUST_196,Debit Card,Canceled,10414
ORD_905,2024-03-20,CUST_600,Credit Card,Returned,26519
ORD_906,2024-09-07,CUST_1008,Net Banking,Canceled,9569
ORD_907,2025-09-20,CUST_1523,Net Banking,Returned,39978
ORD_908,2023-11-20,CUST_321,Credit Card,Delivered,22171
ORD_909,2024-12-08,CUST_402,Net Banking,Delivered,38133
ORD_910,2024-11-26,CUST_1592,Debit Card,Delivered,58804
ORD_911,2024-06-08,CUST_736,Net Banking,Canceled,55984
ORD_912,2024-09-11,CUST_969,Debit Card,Canceled,29674
ORD_913,2025-01-26,CUST_731,UPI,Delivered,31244
ORD_914,2025-07-30,CUST_1828,COD,Delivered,13524
ORD_915,2025-10-16,CUST_1211,Debit Card,Shipped,37994
ORD_916,2024-03-15,CUST_1194,COD,Returned,15698
ORD_917,2024-04-09,CUST_1116,Credit Card,Shipped,27950
ORD_918,2025-08-28,CUST_1351,COD,Canceled,965
ORD_919,2025-07-24,CUST_1494,UPI,Canceled,2857
ORD_920,2025-05-11,CUST_696,UPI,Shipped,31239
ORD_921,2024-11-11,CUST_1585,COD,Shipped,8828
ORD_922,2024-08-01,CUST_759,Credit Card,Processing,36791
ORD_923,2025-09-16,CUST_161,COD,Shipped,25824
ORD_924,2024-01-02,CUST_1721,Net Banking,Returned,33435
ORD_925,2025-10-16,CUST_244,COD,Processing,12318
ORD_926,2024-02-06,CUST_710,UPI,Returned,35994
ORD_927,2025-08-08,CUST_1929,Net Banking,Returned,53406
ORD_928,2025-05-21,CUST_1380,Net Banking,Delivered,39910
ORD_929,2024-03-24,CUST_250,Credit Card,Canceled,33371
ORD_930,2024-10-24,CUST_1052,COD,Returned,25706
ORD_931,2024-01-29,CUST_1217,Credit Card,Processing,46779
ORD_932,2024-02-25,CUST_200,UPI,Processing,10371
ORD_933,2024-11-02,CUST_1246,Credit Card,Processing,48699
ORD_934,2024-04-04,CUST_539,COD,Returned,52659
ORD_935,2025-03-21,CUST_798,UPI,Canceled,14775
ORD_936,2024-09-22,CUST_425,COD,Shipped,18678
ORD_937,2025-08-31,CUST_6,Credit Card,Shipped,47108
ORD_938,2025-02-07,CUST_243,COD,Delivered,57940
ORD_939,2023-12-28,CUST_1968,Credit Card,Processing,18007
ORD_940,2023-12-05,CUST_1405,Net Banking,Returned,7924
ORD_941,2024-03-30,CUST_1195,Credit Card,Processing,17557
ORD_942,2025-04-15,CUST_1703,Net Banking,Returned,57266
ORD_943,2024-02-04,CUST_1819,Debit Card,Processing,36133
ORD_944,2025-03-22,CUST_1408,UPI,Processing,42705
ORD_945,2024-08-24,CUST_1272,COD,Returned,51241
ORD_946,2024-08-31,CUST_1584,Debit Card,Canceled,29006
ORD_947,2025-05-07,CUST_1054,COD,Canceled,55374
ORD_948,2024-12-08,CUST_857,Debit Card,Processing,17365
ORD_949,2025-05-18,CUST_709,COD,Returned,38473
ORD_950,2024-06-07,CUST_1548,COD,Shipped,46433
ORD_951,2025-11-04,CUST_896,Credit Card,Returned,51888
ORD_952,2024-02-20,CUST_434,Debit Card,Delivered,56375
ORD_953,2025-04-01,CUST_439,Debit Card,Returned,27357
ORD_954,2025-07-08,CUST_492,UPI,Returned,54048
ORD_955,2025-02-04,CUST_950,Credit Card,Shipped,21799
ORD_956,2025-05-12,CUST_1585,UPI,Shipped,54235
ORD_957,2024-10-03,CUST_1910,COD,Delivered,46307
ORD_958,2023-12-31,CUST_1351,UPI,Delivered,42785
ORD_959,2025-11-08,CUST_441,Debit Card,Canceled,59861
ORD_960,2024-05-20,CUST_1005,Net Banking,Canceled,38582
ORD_961,2024-11-02,CUST_1087,Credit Card,Returned,34152
ORD_962,2024-02-13,CUST_1578,Debit Card,Processing,54041
ORD_963,2024-01-01,CUST_1912,Credit Card,Delivered,14070
ORD_964,2024-07-04,CUST_833,COD,Canceled,454
ORD_965,2025-06-07,CUST_1132,COD,Shipped,20671
ORD_966,2025-09-30,CUST_915,COD,Returned,40153
ORD_967,2024-10-02,CUST_595,COD,Shipped,37807
ORD_968,2024-08-13,CUST_835,COD,Processing,55142
ORD_969,2024-02-04,CUST_1178,Net Banking,Returned,33776
ORD_970,2025-11-16,CUST_1047,UPI,Canceled,55126
ORD_971,2025-07-03,CUST_272,Net Banking,Returned,17886
ORD_972,2025-01-21,CUST_1904,Net Banking,Delivered,49655
ORD_973,2024-05-11,CUST_1935,COD,Shipped,17887
ORD_974,2025-04-16,CUST_1555,UPI,Shipped,46714
ORD_975,2024-01-22,CUST_1573,Credit Card,Canceled,2634
ORD_976,2024-06-02,CUST_1934,COD,Returned,34951
ORD_977,2025-03-16,CUST_505,UPI,Processing,51083
ORD_978,2024-05-02,CUST_624,Credit Card,Shipped,40274
ORD_979,2025-01-15,CUST_1679,Debit Card,Returned,49109
ORD_980,2024-12-17,CUST_1212,UPI,Returned,40079
ORD_981,2025-04-15,CUST_281,COD,Shipped,21211
ORD_982,2025-11-13,CUST_722,UPI,Shipped,44910
ORD_983,2024-11-22,CUST_567,Net Banking,Shipped,36913
ORD_984,2025-01-03,CUST_1074,UPI,Delivered,58955
ORD_985,2025-02-21,CUST_943,Debit Card,Shipped,57882
ORD_986,2024-04-01,CUST_11,UPI,Shipped,38810
ORD_987,2025-02-26,CUST_1466,UPI,Returned,3426
ORD_988,2024-01-04,CUST_1757,COD,Canceled,30893
ORD_989,2025-05-04,CUST_1931,Credit Card,Canceled,22155
ORD_990,2024-04-14,CUST_1958,Net Banking,Canceled,59475
ORD_991,2024-08-04,CUST_1738,UPI,Processing,58665
ORD_992,2025-01-07,CUST_336,COD,Processing,27346
ORD_993,2025-06-13,CUST_1558,UPI,Shipped,50334
ORD_994,2024-08-04,CUST_902,Credit Card,Canceled,47425
ORD_995,2024-04-01,CUST_1735,Debit Card,Processing,53647
ORD_996,2025-01-09,CUST_1522,COD,Returned,46596
ORD_997,2025-05-22,CUST_827,Net Banking,Processing,59821
ORD_998,2024-12-19,CUST_1654,Debit Card,Returned,55625
ORD_999,2025-01-17,CUST_18,COD,Shipped,7590
ORD_1000,2025-09-16,CUST_850,Credit Card,Returned,53125
ORD_1001,2024-05-23,CUST_1049,UPI,Returned,39837
ORD_1002,2023-12-28,CUST_961,Net Banking,Delivered,32232
ORD_1003,2024-10-12,CUST_354,COD,Processing,54023
ORD_1004,2024-09-05,CUST_612,COD,Canceled,18895
ORD_1005,2024-04-19,CUST_715,UPI,Returned,10681
ORD_1006,2024-03-01,CUST_628,Debit Card,Canceled,38994
ORD_1007,2025-06-16,CUST_398,Credit Card,Shipped,23145
ORD_1008,2025-05-29,CUST_327,COD,Returned,18296
ORD_1009,2024-10-06,CUST_424,Net Banking,Shipped,47530
ORD_1010,2025-06-03,CUST_209,UPI,Delivered,3883
ORD_1011,2025-04-15,CUST_311,Debit Card,Shipped,39636
ORD_1012,2025-09-06,CUST_1708,Credit Card,Processing,33457
ORD_1013,2025-08-13,CUST_1039,Credit Card,Shipped,4469
ORD_1014,2024-01-20,CUST_1583,COD,Shipped,59040
ORD_1015,2024-10-14,CUST_965,Credit Card,Shipped,43396
ORD_1016,2024-04-12,CUST_1589,Debit Card,Canceled,45234
ORD_1017,2024-11-10,CUST_1124,COD,Shipped,28548
ORD_1018,2025-03-29,CUST_153,Credit Card,Delivered,2418
ORD_1019,2024-08-16,CUST_568,Debit Card,Returned,10857
ORD_1020,2025-09-14,CUST_234,UPI,Processing,52241
ORD_1021,2024-02-06,CUST_176,UPI,Processing,48481
ORD_1022,2025-02-17,CUST_119,Credit Card,Shipped,14098
ORD_1023,2024-08-29,CUST_30,Debit Card,Shipped,45550
ORD_1024,2024-07-12,CUST_1170,Credit Card,Canceled,17298
ORD_1025,2025-01-08,CUST_1758,COD,Canceled,43606
ORD_1026,2025-11-10,CUST_660,Credit Card,Shipped,20858
ORD_1027,2024-09-03,CUST_1872,Debit Card,Canceled,45480
ORD_1028,2024-09-18,CUST_432,COD,Processing,12524
ORD_1029,2025-06-12,CUST_1280,Net Banking,Shipped,48932
ORD_1030,2025-06-25,CUST_408,Debit Card,Returned,51765
ORD_1031,2025-10-02,CUST_1175,UPI,Canceled,22473
ORD_1032,2024-05-03,CUST_1598,UPI,Canceled,12889
ORD_1033,2025-11-08,CUST_821,UPI,Processing,15346
ORD_1034,2024-05-24,CUST_1011,Debit Card,Processing,26696
ORD_1035,2025-02-15,CUST_1955,Debit Card,Shipped,18030
ORD_1036,2024-07-20,CUST_713,Credit Card,Processing,24678
ORD_1037,2025-07-17,CUST_1756,Credit Card,Returned,17963
ORD_1038,2024-07-31,CUST_52,UPI,Canceled,33250
ORD_1039,2025-08-13,CUST_1612,Credit Card,Processing,21104
ORD_1040,2025-08-17,CUST_1849,UPI,Returned,30684
ORD_1041,2024-10-29,CUST_1074,Net Banking,Shipped,36896
ORD_1042,2025-03-05,CUST_676,Credit Card,Processing,34186
ORD_1043,2024-11-20,CUST_853,COD,Delivered,23201
ORD_1044,2025-10-10,CUST_1500,COD,Returned,18232
ORD_1045,2024-09-11,CUST_820,Net Banking,Processing,55826
ORD_1046,2025-04-02,CUST_1717,Net Banking,Returned,30083
ORD_1047,2024-11-18,CUST_1883,Debit Card,Shipped,685
ORD_1048,2024-02-10,CUST_1463,Credit Card,Processing,35377
ORD_1049,2024-09-23,CUST_1812,Debit Card,Returned,29670
ORD_1050,2025-10-06,CUST_1806,Debit Card,Processing,2351
ORD_1051,2025-01-23,CUST_237,Credit Card,Delivered,29706
ORD_1052,2025-05-29,CUST_154,COD,Canceled,53084
ORD_1053,2023-12-07,CUST_1436,COD,Canceled,24097
ORD_1054,2024-07-23,CUST_308,Net Banking,Returned,27261
ORD_1055,2025-08-04,CUST_240,Debit Card,Processing,40416
ORD_1056,2025-10-16,CUST_1356,UPI,Canceled,26168
ORD_1057,2023-12-02,CUST_557,Credit Card,Processing,13994
ORD_1058,2025-01-03,CUST_1142,UPI,Delivered,52398
ORD_1059,2024-10-11,CUST_1955,Credit Card,Processing,7391
ORD_1060,2024-04-21,CUST_529,Debit Card,Processing,35037
ORD_1061,2024-04-15,CUST_1142,Net Banking,Returned,34370
ORD_1062,2024-04-26,CUST_877,COD,Delivered,3162
ORD_1063,2024-10-23,CUST_814,COD,Canceled,38494
ORD_1064,2023-12-01,CUST_1337,UPI,Delivered,58045
ORD_1065,2025-04-19,CUST_1750,COD,Canceled,48292
ORD_1066,2025-06-28,CUST_88,Debit Card,Canceled,7416
ORD_1067,2024-10-03,CUST_1478,COD,Canceled,58038
ORD_1068,2025-05-23,CUST_314,Net Banking,Delivered,20707
ORD_1069,2025-07-13,CUST_991,Net Banking,Processing,26456
ORD_1070,2025-05-29,CUST_1913,Net Banking,Shipped,4672
ORD_1071,2024-10-01,CUST_315,Credit Card,Delivered,52984
ORD_1072,2025-07-14,CUST_1982,Debit Card,Canceled,29100
ORD_1073,2024-12-30,CUST_1583,COD,Processing,20830
ORD_1074,2025-02-08,CUST_1047,Net Banking,Shipped,17030
ORD_1075,2025-06-12,CUST_16,Net Banking,Processing,3024
ORD_1076,2024-06-03,CUST_43,Debit Card,Shipped,17968
ORD_1077,2024-07-12,CUST_350,Debit Card,Delivered,56046
ORD_1078,2024-01-23,CUST_1235,Credit Card,Canceled,55353
ORD_1079,2025-02-18,CUST_1032,Credit Card,Processing,36838
ORD_1080,2023-11-22,CUST_969,Net Banking,Processing,38348
ORD_1081,2024-06-12,CUST_1580,UPI,Delivered,41480
ORD_1082,2024-10-19,CUST_1192,UPI,Shipped,17448
ORD_1083,2025-08-19,CUST_1635,Net Banking,Delivered,54817
ORD_1084,2025-02-08,CUST_1045,Credit Card,Shipped,52125
ORD_1085,2024-05-07,CUST_798,Net Banking,Delivered,56730
ORD_1086,2025-02-14,CUST_1627,Net Banking,Processing,36178
ORD_1087,2024-06-21,CUST_1120,Debit Card,Canceled,45831
ORD_1088,2024-05-15,CUST_1520,Net Banking,Canceled,40716
ORD_1089,2025-11-16,CUST_1133,UPI,Returned,1664
ORD_1090,2025-01-18,CUST_1609,Net Banking,Delivered,41729
ORD_1091,2025-04-21,CUST_739,UPI,Delivered,17769
ORD_1092,2025-07-04,CUST_1796,UPI,Processing,48894
ORD_1093,2025-01-15,CUST_77,Net Banking,Shipped,4372
ORD_1094,2025-08-10,CUST_150,Credit Card,Processing,28664
ORD_1095,2024-04-10,CUST_1911,Credit Card,Processing,37720
ORD_1096,2025-09-27,CUST_175,Net Banking,Canceled,21373
ORD_1097,2024-11-12,CUST_1743,Credit Card,Shipped,50014
ORD_1098,2025-05-07,CUST_1649,Credit Card,Processing,7418
ORD_1099,2025-04-05,CUST_879,COD,Canceled,39128
ORD_1100,2024-02-06,CUST_927,UPI,Canceled,5367
ORD_1101,2025-02-07,CUST_1811,UPI,Canceled,46245
ORD_1102,2024-01-02,CUST_245,UPI,Shipped,4681
ORD_1103,2024-04-28,CUST_1942,UPI,Delivered,34659
ORD_1104,2025-08-21,CUST_1317,COD,Returned,46312
ORD_1105,2025-01-02,CUST_363,UPI,Returned,8853
ORD_1106,2025-06-15,CUST_635,UPI,Canceled,16804
ORD_1107,2025-10-03,CUST_628,Credit Card,Canceled,35193
ORD_1108,2023-12-17,CUST_1810,Debit Card,Shipped,27882
ORD_1109,2024-04-06,CUST_864,Credit Card,Canceled,27594
ORD_1110,2025-10-14,CUST_1615,UPI,Delivered,31097
ORD_1111,2025-05-19,CUST_1781,Credit Card,Shipped,36862
ORD_1112,2025-05-26,CUST_180,Net Banking,Delivered,31534
ORD_1113,2024-03-13,CUST_101,Net Banking,Processing,1187
ORD_1114,2023-12-21,CUST_1305,Debit Card,Shipped,5126
ORD_1115,2025-11-15,CUST_936,Net Banking,Delivered,29038
ORD_1116,2024-09-20,CUST_191,Net Banking,Delivered,34231
ORD_1117,2024-12-16,CUST_591,UPI,Returned,59119
ORD_1118,2025-10-27,CUST_1532,Net Banking,Returned,44662
ORD_1119,2025-03-20,CUST_771,Net Banking,Processing,5448
ORD_1120,2024-05-13,CUST_1959,Net Banking,Processing,45197
ORD_1121,2025-10-24,CUST_94,COD,Returned,37687
ORD_1122,2024-09-23,CUST_1499,Debit Card,Processing,5367
ORD_1123,2024-12-03,CUST_424,COD,Returned,17313
ORD_1124,2025-06-04,CUST_925,Debit Card,Shipped,54031
ORD_1125,2025-09-21,CUST_466,Debit Card,Returned,36962
ORD_1126,2023-12-13,CUST_499,Credit Card,Returned,48596
ORD_1127,2025-03-11,CUST_107,Net Banking,Canceled,59274
ORD_1128,2025-02-21,CUST_1155,Net Banking,Canceled,39835
ORD_1129,2024-05-20,CUST_342,Net Banking,Returned,25870
ORD_1130,2025-08-16,CUST_793,Credit Card,Returned,4092
ORD_1131,2024-06-12,CUST_617,COD,Canceled,3391
ORD_1132,2023-11-20,CUST_255,Debit Card,Processing,29774
ORD_1133,2024-03-27,CUST_1309,Net Banking,Shipped,14658
ORD_1134,2024-07-28,CUST_1356,UPI,Canceled,50500
ORD_1135,2024-09-05,CUST_1745,Net Banking,Processing,42763
ORD_1136,2024-07-09,CUST_1538,Net Banking,Delivered,5837
ORD_1137,2024-02-18,CUST_196,Credit Card,Shipped,42731
ORD_1138,2024-03-11,CUST_1699,UPI,Processing,31949
ORD_1139,2024-03-29,CUST_808,Credit Card,Processing,41995
ORD_1140,2024-03-21,CUST_432,COD,Canceled,42572
ORD_1141,2024-11-02,CUST_1700,Debit Card,Shipped,5104
ORD_1142,2023-12-01,CUST_1290,COD,Shipped,24657
ORD_1143,2023-12-07,CUST_881,Credit Card,Returned,33595
ORD_1144,2024-03-02,CUST_1224,Debit Card,Returned,1695
ORD_1145,2024-02-01,CUST_1858,UPI,Shipped,2301
ORD_1146,2024-03-09,CUST_485,COD,Processing,27333
ORD_1147,2025-09-23,CUST_1711,Credit Card,Shipped,7018
ORD_1148,2025-08-08,CUST_1264,Credit Card,Delivered,5403
ORD_1149,2024-05-06,CUST_1802,Net Banking,Delivered,46914
ORD_1150,2024-10-17,CUST_1537,UPI,Delivered,57680
ORD_1151,2024-08-01,CUST_391,COD,Delivered,57348
ORD_1152,2024-08-21,CUST_1271,Debit Card,Shipped,37623
ORD_1153,2025-10-12,CUST_186,UPI,Returned,41418
ORD_1154,2024-07-23,CUST_514,Credit Card,Delivered,42671
ORD_1155,2025-05-01,CUST_813,Net Banking,Returned,11984
ORD_1156,2025-03-23,CUST_1429,Credit Card,Delivered,48804
ORD_1157,2024-10-19,CUST_302,COD,Canceled,38130
ORD_1158,2024-03-23,CUST_1347,Debit Card,Delivered,35542
ORD_1159,2025-05-14,CUST_6,Debit Card,Shipped,27512
ORD_1160,2024-12-30,CUST_1425,Debit Card,Shipped,33182
ORD_1161,2024-05-03,CUST_1591,Credit Card,Returned,47324
ORD_1162,2024-09-06,CUST_558,Net Banking,Returned,31982
ORD_1163,2024-07-12,CUST_1665,Net Banking,Delivered,18659
ORD_1164,2024-12-19,CUST_810,UPI,Canceled,25500
ORD_1165,2023-11-24,CUST_1195,Net Banking,Delivered,17829
ORD_1166,2024-12-06,CUST_1323,COD,Shipped,59636
ORD_1167,2025-04-30,CUST_130,COD,Shipped,45507
ORD_1168,2024-06-22,CUST_940,Net Banking,Processing,4022
ORD_1169,2025-10-02,CUST_1135,Net Banking,Delivered,17188
ORD_1170,2023-12-12,CUST_1584,COD,Processing,59374
ORD_1171,2024-10-06,CUST_823,Credit Card,Processing,9345
ORD_1172,2024-08-11,CUST_172,Credit Card,Delivered,26572
ORD_1173,2024-07-06,CUST_1432,UPI,Returned,21138
ORD_1174,2025-05-08,CUST_1878,Credit Card,Canceled,37714
ORD_1175,2024-01-23,CUST_541,Debit Card,Returned,21452
ORD_1176,2025-02-02,CUST_159,UPI,Canceled,21610
ORD_1177,2023-11-30,CUST_1517,UPI,Processing,14963
ORD_1178,2024-04-19,CUST_1003,Debit Card,Shipped,3238
ORD_1179,2024-12-06,CUST_1652,Net Banking,Processing,16612
ORD_1180,2025-07-02,CUST_763,UPI,Shipped,9237
ORD_1181,2025-04-02,CUST_1460,UPI,Processing,3484
ORD_1182,2024-08-13,CUST_1084,Credit Card,Shipped,1591
ORD_1183,2024-04-19,CUST_1516,Credit Card,Shipped,48353
ORD_1184,2025-05-20,CUST_709,UPI,Canceled,27135
ORD_1185,2024-12-01,CUST_1101,COD,Shipped,25301
ORD_1186,2025-11-10,CUST_1212,Net Banking,Delivered,35399
ORD_1187,2024-12-13,CUST_1373,Net Banking,Returned,3780
ORD_1188,2025-07-16,CUST_1341,COD,Shipped,29632
ORD_1189,2025-08-29,CUST_1618,UPI,Delivered,21550
ORD_1190,2025-06-10,CUST_1071,UPI,Canceled,22078
ORD_1191,2024-01-05,CUST_1530,UPI,Processing,8430
ORD_1192,2024-09-25,CUST_134,Net Banking,Processing,45675
ORD_1193,2024-04-07,CUST_1933,Net Banking,Processing,56571
ORD_1194,2023-11-23,CUST_1472,Debit Card,Shipped,22484
ORD_1195,2025-10-29,CUST_251,UPI,Returned,10722
ORD_1196,2025-02-09,CUST_1499,UPI,Canceled,1359
ORD_1197,2024-08-08,CUST_842,Net Banking,Delivered,50107
ORD_1198,2024-08-21,CUST_462,UPI,Shipped,1798
ORD_1199,2025-06-01,CUST_378,UPI,Processing,49304
ORD_1200,2025-03-07,CUST_704,UPI,Delivered,20614
ORD_1201,2025-08-19,CUST_1315,COD,Processing,49835
ORD_1202,2024-10-15,CUST_248,Credit Card,Processing,49578
ORD_1203,2025-08-11,CUST_1490,Credit Card,Shipped,56703
ORD_1204,2024-09-09,CUST_1841,Credit Card,Shipped,19533
ORD_1205,2025-11-02,CUST_957,Debit Card,Shipped,41071
ORD_1206,2024-06-09,CUST_2000,Net Banking,Processing,40008
ORD_1207,2025-02-13,CUST_1991,Net Banking,Canceled,33171
ORD_1208,2025-01-26,CUST_1034,COD,Processing,48362
ORD_1209,2023-12-03,CUST_213,Net Banking,Delivered,45824
ORD_1210,2025-03-04,CUST_358,Net Banking,Canceled,11448
ORD_1211,2025-04-15,CUST_1347,Credit Card,Returned,8571
ORD_1212,2024-05-07,CUST_1802,UPI,Shipped,17913
ORD_1213,2025-08-16,CUST_1350,Debit Card,Processing,56311
ORD_1214,2025-05-20,CUST_409,UPI,Canceled,48041
ORD_1215,2024-02-17,CUST_1512,COD,Returned,33641
ORD_1216,2024-04-22,CUST_1390,Debit Card,Canceled,56722
ORD_1217,2024-05-15,CUST_451,Net Banking,Returned,8489
ORD_1218,2024-07-18,CUST_22,Net Banking,Shipped,1889
ORD_1219,2024-08-18,CUST_1837,Credit Card,Canceled,12512
ORD_1220,2025-08-16,CUST_89,UPI,Canceled,43480
ORD_1221,2024-04-28,CUST_902,Debit Card,Processing,41877
ORD_1222,2024-01-01,CUST_523,Net Banking,Shipped,10961
ORD_1223,2025-06-05,CUST_1547,COD,Returned,15081
ORD_1224,2024-08-29,CUST_951,COD,Shipped,51575
ORD_1225,2024-04-11,CUST_536,Net Banking,Delivered,9316
ORD_1226,2023-11-29,CUST_1486,UPI,Canceled,45406
ORD_1227,2024-09-26,CUST_1503,COD,Returned,31491
ORD_1228,2024-12-20,CUST_818,Debit Card,Canceled,25600
ORD_1229,2025-06-22,CUST_1891,COD,Delivered,38742
ORD_1230,2025-05-15,CUST_1525,Debit Card,Delivered,31513
ORD_1231,2025-03-21,CUST_1176,Debit Card,Returned,34418
ORD_1232,2023-12-06,CUST_1540,COD,Returned,9212
ORD_1233,2025-05-10,CUST_1607,Net Banking,Canceled,52028
ORD_1234,2024-09-26,CUST_1237,Debit Card,Canceled,44655
ORD_1235,2025-07-21,CUST_1685,COD,Canceled,29852
ORD_1236,2024-02-16,CUST_931,Net Banking,Canceled,12995
ORD_1237,2025-02-10,CUST_831,Debit Card,Returned,30045
ORD_1238,2025-09-02,CUST_320,Credit Card,Canceled,17812
ORD_1239,2025-02-04,CUST_1443,Credit Card,Returned,35162
ORD_1240,2024-09-18,CUST_618,Debit Card,Delivered,42747
ORD_1241,2024-01-26,CUST_1205,Credit Card,Delivered,59875
ORD_1242,2025-01-13,CUST_1942,Net Banking,Shipped,8763
ORD_1243,2024-11-06,CUST_1953,Debit Card,Returned,38721
ORD_1244,2025-06-09,CUST_546,Debit Card,Processing,4688
ORD_1245,2024-07-21,CUST_1117,COD,Delivered,40118
ORD_1246,2024-11-17,CUST_1175,Debit Card,Canceled,25764
ORD_1247,2024-11-27,CUST_846,Net Banking,Returned,28766
ORD_1248,2024-04-06,CUST_1563,Net Banking,Shipped,3486
ORD_1249,2024-07-26,CUST_539,Net Banking,Delivered,44285
ORD_1250,2024-05-29,CUST_576,Debit Card,Returned,47791
ORD_1251,2024-09-17,CUST_1943,Net Banking,Returned,30872
ORD_1252,2025-04-12,CUST_44,Credit Card,Canceled,47511
ORD_1253,2025-07-03,CUST_388,Net Banking,Shipped,29595
ORD_1254,2025-11-06,CUST_462,Net Banking,Canceled,31456
ORD_1255,2025-07-14,CUST_198,Net Banking,Canceled,42261
ORD_1256,2024-03-11,CUST_1100,Credit Card,Canceled,4195
ORD_1257,2024-12-26,CUST_437,Debit Card,Delivered,22520
ORD_1258,2024-09-26,CUST_282,UPI,Canceled,36877
ORD_1259,2024-04-07,CUST_270,Net Banking,Canceled,34017
ORD_1260,2024-10-02,CUST_466,Credit Card,Processing,29135
ORD_1261,2023-11-25,CUST_481,UPI,Processing,22589
ORD_1262,2024-06-13,CUST_1193,Credit Card,Processing,47827
ORD_1263,2024-03-29,CUST_190,Credit Card,Returned,8471
ORD_1264,2024-03-19,CUST_1606,Credit Card,Delivered,26715
ORD_1265,2024-04-23,CUST_1193,COD,Canceled,16711
ORD_1266,2024-11-08,CUST_1887,Debit Card,Returned,39120
ORD_1267,2025-02-17,CUST_630,Debit Card,Shipped,56862
ORD_1268,2025-03-30,CUST_262,Net Banking,Delivered,8370
ORD_1269,2024-11-28,CUST_25,Debit Card,Canceled,21181
ORD_1270,2023-12-14,CUST_1327,UPI,Returned,37671
ORD_1271,2025-10-17,CUST_1771,Debit Card,Processing,6091
ORD_1272,2025-04-27,CUST_1737,Credit Card,Returned,32612
ORD_1273,2023-12-06,CUST_635,Credit Card,Processing,16433
ORD_1274,2025-03-09,CUST_210,Net Banking,Delivered,26844
ORD_1275,2024-09-12,CUST_628,COD,Canceled,4871
ORD_1276,2024-12-31,CUST_1745,COD,Processing,59773
ORD_1277,2024-02-20,CUST_1457,COD,Returned,22817
ORD_1278,2024-12-15,CUST_1698,UPI,Canceled,50579
ORD_1279,2024-12-29,CUST_1020,Net Banking,Shipped,28306
ORD_1280,2025-02-14,CUST_769,UPI,Returned,31877
ORD_1281,2024-03-20,CUST_1096,Debit Card,Returned,12001
ORD_1282,2025-05-23,CUST_181,Net Banking,Processing,16741
ORD_1283,2024-04-30,CUST_227,Net Banking,Canceled,49959
ORD_1284,2025-10-25,CUST_298,Net Banking,Returned,18761
ORD_1285,2024-11-15,CUST_644,Net Banking,Returned,42813
ORD_1286,2024-02-24,CUST_777,COD,Canceled,16035
ORD_1287,2024-05-23,CUST_387,Net Banking,Canceled,18592
ORD_1288,2023-11-26,CUST_445,UPI,Processing,19379
ORD_1289,2024-05-21,CUST_1239,COD,Processing,46766
ORD_1290,2025-01-01,CUST_306,COD,Returned,12215
ORD_1291,2025-09-15,CUST_1119,Net Banking,Shipped,23316
ORD_1292,2024-06-28,CUST_60,Net Banking,Canceled,19553
ORD_1293,2025-08-16,CUST_1934,UPI,Shipped,40107
ORD_1294,2025-07-01,CUST_258,Credit Card,Shipped,49489
ORD_1295,2025-04-13,CUST_127,UPI,Delivered,1350
ORD_1296,2024-03-27,CUST_649,Debit Card,Delivered,20618
